event_id,event_type,city,venue_capacity,is_indoor,date,weekday,is_weekend,holiday,start_time_hour,duration_hours,ticket_price,promotion_days,promo_channels_count,organizer_reputation,lead_time_days,competing_events_same_day,weather_temp_c,weather_is_rain,weather_rain_mm,historical_avg_attendance,promotion_budget,attendance
EVT1397,Stand-up,Mumbai,1200,1,2025-12-13,Saturday,1,0,17,2.0,401.0,5,1,3,16,0,21.6,0,0.8,338,2000.0,1031
EVT1398,seminar,Mumbai,300,0,2024-02-06,Tuesday,0,0,18,3.0,289.0,11,2,5,69,4,32.9,0,0.0,158,20000.0,300
EVT1399,Stand-up,Hyderabad,500,0,2024-07-14,Sunday,1,0,12,2.0,520.0,17,2,4,39,1,28.6,0,0.0,204,20000.0,500
EVT1400,Stand-up,Delhi,500,1,2024-03-19,Tuesday,0,0,12,3.0,152.0,0,4,2,53,3,30.5,0,1.0,293,5000.0,500
EVT1401,seminar,Indore,500,1,2024-03-27,Wednesday,0,0,14,3.0,193.0,8,3,1,52,4,30.2,0,4.3,115,5000.0,470
EVT1402,concert,Indore,800,0,2024-06-26,Wednesday,0,0,9,1.5,1347.0,26,4,1,77,2,28.6,0,4.5,196,0.0,277
EVT1403,Stand-up,Pune,1200,1,2025-03-07,Friday,0,0,9,3.0,277.0,16,3,5,60,4,26.3,0,0.0,443,0.0,1200
EVT1404,seminar,Indore,1200,1,2024-06-09,Sunday,1,0,17,3.0,57.0,29,0,2,27,2,29.5,0,0.0,806,20000.0,1200
EVT1405,Stand-up,Pune,500,1,2025-08-07,Thursday,0,0,20,2.0,352.0,17,3,3,38,2,28.9,0,0.4,208,2000.0,500
EVT1406,seminar,Delhi,500,1,2025-01-24,Friday,0,0,13,1.5,21.0,29,4,1,62,1,26.6,0,0.3,102,20000.0,500
EVT1407,seminar,Delhi,500,1,2025-04-07,Monday,0,0,12,1.5,210.0,21,2,2,82,0,21.2,0,2.2,189,2000.0,500
EVT1408,concert,Pune,800,1,2024-12-06,Friday,0,0,17,2.0,1390.0,14,4,3,62,4,24.8,1,2.7,311,5000.0,579
EVT1409,sports,Mumbai,800,0,2024-08-04,Sunday,1,0,16,2.0,801.0,27,3,5,48,4,28.6,1,4.8,261,2000.0,783
EVT1410,sports,Bengaluru,150,0,2025-04-06,Sunday,1,0,9,1.5,828.0,24,1,1,32,3,31.8,0,0.4,38,0.0,0
EVT1411,seminar,Mumbai,300,1,2024-12-26,Thursday,0,0,10,2.0,263.0,6,4,5,16,1,19.1,0,1.4,95,0.0,300
EVT1412,Stand-up,Hyderabad,300,0,2025-12-21,Sunday,1,0,16,3.0,430.0,9,1,3,38,3,13.1,1,0.0,77,2000.0,246
EVT1413,seminar,Indore,300,1,2025-11-06,Thursday,0,0,10,1.5,285.0,9,0,3,27,1,27.1,0,1.5,130,0.0,151
EVT1414,concert,Indore,800,1,2024-05-06,Monday,0,0,13,3.0,1359.0,29,4,3,89,4,28.3,1,1.8,289,2000.0,438
EVT1415,seminar,Bengaluru,500,0,2025-01-07,Tuesday,0,0,17,3.0,275.0,26,4,1,61,1,25.9,0,0.0,223,0.0,500
EVT1416,concert,Delhi,2000,0,2025-07-06,Sunday,1,0,18,2.0,1011.0,16,2,1,28,2,27.2,0,2.6,607,2000.0,2000
EVT1417,festival,Bengaluru,150,0,2025-01-16,Thursday,0,0,21,1.5,137.0,12,2,3,64,0,20.1,0,2.7,78,5000.0,150
EVT1418,festival,Mumbai,800,0,2024-12-08,Sunday,1,0,11,3.0,293.0,17,0,2,49,3,21.8,0,2.5,443,5000.0,800
EVT1419,festival,Indore,800,0,2024-12-01,Sunday,1,0,14,4.0,172.0,11,2,3,43,3,16.9,0,0.0,299,5000.0,800
EVT1420,concert,Mumbai,300,0,2025-10-26,Sunday,1,0,13,2.0,852.0,23,1,1,21,2,27.8,0,1.2,129,0.0,137
EVT1421,seminar,Indore,800,1,2024-11-09,Saturday,1,0,15,1.5,103.0,22,1,4,74,0,24.7,1,7.0,209,0.0,800
EVT1422,festival,Indore,500,0,2025-09-20,Saturday,1,0,21,4.0,101.0,23,3,1,59,3,24.8,0,0.0,170,10000.0,500
EVT1423,sports,Pune,150,0,2024-01-23,Tuesday,0,0,12,4.0,297.0,5,2,4,86,2,24.9,0,0.1,79,10000.0,150
EVT1424,festival,Delhi,2000,0,2025-09-05,Friday,0,0,14,2.0,223.0,23,0,3,16,3,29.8,1,4.9,482,5000.0,1853
EVT1425,seminar,Hyderabad,500,1,2025-02-23,Sunday,1,0,20,1.5,31.0,21,1,5,13,4,22.1,1,10.0,235,5000.0,500
EVT1426,sports,Pune,800,1,2024-05-12,Sunday,1,0,17,3.0,227.0,6,2,2,44,1,30.5,0,10.5,283,5000.0,800
EVT1427,concert,Bengaluru,1200,0,2025-07-07,Monday,0,1,18,1.5,469.0,4,2,4,87,0,24.5,1,1.2,484,2000.0,1200
EVT1428,Stand-up,Hyderabad,3000,1,2025-07-18,Friday,0,0,16,3.0,297.0,24,4,5,28,3,32.5,1,5.4,1817,20000.0,3000
EVT1429,festival,Bengaluru,200,1,2025-08-14,Thursday,0,0,18,4.0,30.0,14,1,1,8,3,27.1,1,7.6,57,10000.0,200
EVT1430,concert,Bengaluru,2000,0,2025-12-25,Thursday,0,0,9,2.0,1304.0,5,4,4,75,3,22.9,0,4.4,847,10000.0,2000
EVT1431,concert,Hyderabad,2000,1,2024-01-03,Wednesday,0,0,10,3.0,1014.0,4,2,5,42,0,24.3,0,0.0,1184,5000.0,2000
EVT1432,Stand-up,Mumbai,500,1,2025-11-10,Monday,0,0,9,3.0,406.0,16,2,5,30,4,18.7,0,0.8,254,0.0,500
EVT1433,seminar,Indore,500,1,2024-01-12,Friday,0,0,16,4.0,45.0,11,3,5,74,2,20.0,0,4.7,133,10000.0,500
EVT1434,sports,Pune,1200,0,2025-06-09,Monday,0,0,14,1.5,804.0,10,0,5,77,4,36.5,1,6.6,419,20000.0,1200
EVT1435,concert,Delhi,300,0,2024-04-14,Sunday,1,0,14,2.0,941.0,9,0,4,46,0,30.4,0,3.8,139,2000.0,300
EVT1436,Stand-up,Indore,2000,1,2025-08-25,Monday,0,1,21,4.0,588.0,24,0,1,15,4,25.8,0,0.0,308,0.0,289
EVT1437,sports,Mumbai,1200,1,2024-11-17,Sunday,1,0,17,1.5,268.0,28,1,3,57,3,29.6,0,0.0,380,2000.0,1178
EVT1438,seminar,Mumbai,300,0,2025-06-20,Friday,0,0,17,1.5,169.0,9,0,3,8,2,26.6,0,0.0,132,0.0,153
EVT1439,concert,Bengaluru,500,0,2024-01-09,Tuesday,0,0,20,2.0,576.0,23,4,2,13,2,22.2,0,1.7,232,2000.0,500
EVT1440,concert,Indore,500,1,2025-11-18,Tuesday,0,0,16,2.0,1030.0,18,4,1,23,3,24.0,0,0.0,91,0.0,0
EVT1441,concert,Pune,500,1,2025-11-11,Tuesday,0,0,16,2.0,1106.0,9,1,5,78,3,28.0,0,0.0,68,2000.0,345
EVT1442,festival,Pune,2000,0,2025-03-22,Saturday,1,0,12,3.0,129.0,23,1,2,58,2,22.5,0,0.0,311,0.0,1946
EVT1443,Stand-up,Bengaluru,1200,1,2024-05-14,Tuesday,0,0,19,4.0,460.0,7,3,1,63,4,25.5,0,6.4,393,0.0,760
EVT1444,sports,Delhi,2000,1,2024-10-15,Tuesday,0,0,16,3.0,717.0,7,4,1,65,4,24.6,0,1.6,861,0.0,1719
EVT1445,Stand-up,Indore,150,0,2024-12-07,Saturday,1,0,18,2.0,566.0,15,1,1,26,4,23.8,0,2.0,35,10000.0,150
EVT1446,concert,Hyderabad,300,1,2025-05-08,Thursday,0,0,9,2.0,1049.0,7,4,1,44,4,26.9,0,2.6,62,10000.0,300
EVT1447,Stand-up,Indore,300,1,2025-03-20,Thursday,0,1,20,1.5,484.0,24,1,3,49,3,23.4,0,0.4,135,2000.0,247
EVT1448,sports,Indore,300,0,2025-05-03,Saturday,1,0,21,3.0,878.0,1,4,5,29,0,31.6,0,0.4,30,0.0,300
EVT1449,seminar,Indore,1200,1,2025-02-04,Tuesday,0,1,21,1.5,175.0,28,1,4,16,0,19.8,0,2.3,10,2000.0,1046
EVT1450,Stand-up,Bengaluru,1200,1,2024-01-10,Wednesday,0,0,14,3.0,403.0,29,1,4,87,0,21.0,1,5.2,677,2000.0,1200
EVT1451,Stand-up,Bengaluru,300,1,2024-09-25,Wednesday,0,0,12,4.0,499.0,6,0,5,13,4,24.8,1,10.7,89,2000.0,300
EVT1452,sports,Mumbai,500,0,2024-03-21,Thursday,0,0,14,2.0,313.0,4,0,5,19,1,28.7,0,3.2,214,2000.0,500
EVT1453,festival,Hyderabad,500,1,2025-09-07,Sunday,1,0,15,3.0,368.0,13,0,4,52,1,21.7,0,0.0,162,0.0,500
EVT1454,festival,Hyderabad,300,0,2025-02-20,Thursday,0,0,15,2.0,263.0,24,2,4,59,0,30.9,0,4.1,131,2000.0,300
EVT1455,sports,Pune,150,0,2025-07-13,Sunday,1,0,12,4.0,820.0,6,2,2,43,2,23.6,0,0.0,48,20000.0,150
EVT1456,seminar,Pune,2000,1,2024-05-05,Sunday,1,0,21,3.0,224.0,0,4,5,30,2,27.7,1,8.0,681,5000.0,2000
EVT1457,festival,Delhi,500,1,2024-08-15,Thursday,0,0,13,2.0,262.0,18,0,2,34,0,30.2,1,8.7,195,5000.0,500
EVT1458,concert,Hyderabad,800,1,2024-01-24,Wednesday,0,0,10,1.5,1334.0,29,0,3,3,4,26.1,0,3.7,377,0.0,0
EVT1459,concert,Mumbai,500,1,2025-02-15,Saturday,1,0,21,1.5,700.0,14,2,5,10,3,19.9,0,0.7,221,0.0,500
EVT1460,seminar,Bengaluru,500,1,2024-12-17,Tuesday,0,1,20,2.0,270.0,21,2,4,61,3,26.4,0,0.0,140,0.0,481
EVT1461,Stand-up,Pune,800,1,2024-10-25,Friday,0,0,11,2.0,599.0,15,3,4,72,4,23.5,0,2.9,299,5000.0,800
EVT1462,festival,Indore,150,1,2025-12-11,Thursday,0,1,19,2.0,395.0,4,1,4,37,4,19.2,0,2.1,59,20000.0,150
EVT1463,festival,Delhi,2000,1,2025-06-18,Wednesday,0,0,19,1.5,83.0,18,1,4,18,0,29.3,0,2.7,888,0.0,2000
EVT1464,sports,Hyderabad,200,1,2025-06-23,Monday,0,0,16,1.5,750.0,20,1,3,73,0,36.4,0,2.9,81,0.0,0
EVT1465,Stand-up,Indore,200,0,2025-04-10,Thursday,0,0,15,3.0,350.0,19,3,2,33,2,26.3,1,1.9,93,20000.0,200
EVT1466,seminar,Mumbai,200,1,2024-08-24,Saturday,1,0,20,2.0,52.0,12,3,1,65,1,24.9,1,6.7,73,20000.0,200
EVT1467,concert,Bengaluru,300,0,2024-08-04,Sunday,1,0,19,2.0,569.0,23,0,4,4,1,32.7,1,5.8,128,10000.0,300
EVT1468,Stand-up,Delhi,500,1,2024-09-21,Saturday,1,0,19,3.0,208.0,15,0,3,29,2,26.4,0,1.4,250,0.0,500
EVT1469,concert,Hyderabad,300,0,2025-05-09,Friday,0,0,20,2.0,563.0,17,0,2,27,4,29.4,0,2.4,171,2000.0,279
EVT1470,seminar,Indore,2000,1,2024-08-15,Thursday,0,0,21,2.0,224.0,25,0,3,29,3,23.1,0,0.9,697,10000.0,2000
EVT1471,concert,Pune,300,0,2024-05-06,Monday,0,0,21,1.5,548.0,14,1,2,26,3,19.5,1,4.8,181,5000.0,300
EVT1472,sports,Bengaluru,1200,0,2025-08-03,Sunday,1,0,9,2.0,594.0,7,3,1,56,2,21.8,1,10.3,355,2000.0,796
EVT1473,Stand-up,Indore,300,1,2024-01-14,Sunday,1,0,20,3.0,185.0,5,4,4,75,1,23.2,1,6.9,156,20000.0,300
EVT1474,concert,Mumbai,150,1,2024-09-22,Sunday,1,0,16,3.0,822.0,18,0,4,77,2,22.6,0,0.0,89,0.0,150
EVT1475,Stand-up,Hyderabad,800,1,2024-10-04,Friday,0,1,16,1.5,208.0,15,4,3,23,0,34.8,0,5.2,532,2000.0,800
EVT1476,seminar,Indore,300,1,2025-03-14,Friday,0,0,17,3.0,260.0,2,4,3,71,1,25.0,0,1.9,110,20000.0,300
EVT1477,sports,Mumbai,800,0,2025-02-02,Sunday,1,0,15,2.0,233.0,9,0,1,79,1,21.4,0,0.0,191,0.0,623
EVT1478,festival,Indore,1200,0,2024-11-21,Thursday,0,0,16,4.0,62.0,8,0,4,56,3,32.4,0,0.0,421,2000.0,1200
EVT1479,concert,Bengaluru,800,0,2025-06-06,Friday,0,0,9,3.0,1447.0,0,2,5,62,0,29.9,0,0.9,285,5000.0,800
EVT1480,seminar,Bengaluru,1200,1,2024-10-14,Monday,0,0,20,1.5,223.0,22,4,4,6,3,21.6,0,0.0,704,10000.0,1200
EVT1481,concert,Pune,150,0,2024-02-04,Sunday,1,0,19,4.0,1118.0,20,1,1,71,3,22.3,0,0.2,50,10000.0,150
EVT1482,concert,Delhi,150,0,2025-04-12,Saturday,1,0,19,4.0,432.0,10,0,4,82,1,18.9,0,2.4,49,2000.0,150
EVT1483,concert,Pune,300,0,2025-08-06,Wednesday,0,0,14,4.0,497.0,9,0,3,43,3,29.2,1,8.4,83,5000.0,300
EVT1484,concert,Indore,1200,0,2025-06-21,Saturday,1,0,21,1.5,774.0,6,0,1,5,0,30.0,1,9.7,675,5000.0,1106
EVT1485,seminar,Indore,1200,1,2024-03-19,Tuesday,0,0,11,3.0,144.0,22,2,4,62,2,21.8,0,0.0,949,0.0,1200
EVT1486,concert,Hyderabad,800,0,2024-02-25,Sunday,1,0,13,3.0,879.0,27,4,4,36,2,26.6,0,1.0,152,20000.0,800
EVT1487,concert,Hyderabad,1200,1,2025-01-12,Sunday,1,0,13,2.0,806.0,4,2,2,46,3,26.7,0,0.0,318,5000.0,1200
EVT1488,sports,Mumbai,150,1,2025-02-26,Wednesday,0,0,17,1.5,635.0,6,2,3,56,0,23.8,0,0.0,58,2000.0,123
EVT1489,seminar,Hyderabad,800,1,2024-05-13,Monday,0,0,19,1.5,219.0,16,0,5,74,4,28.8,0,0.5,357,2000.0,800
EVT1490,sports,Bengaluru,200,0,2024-01-22,Monday,0,0,15,4.0,283.0,4,0,2,25,3,22.1,0,1.0,84,0.0,0
EVT1491,seminar,Bengaluru,800,1,2024-05-21,Tuesday,0,1,13,3.0,11.0,29,4,2,67,0,29.0,0,0.0,398,0.0,720
EVT1492,festival,Bengaluru,500,1,2024-09-24,Tuesday,0,0,10,3.0,273.0,12,4,5,82,2,27.3,1,7.9,200,5000.0,500
EVT1493,Stand-up,Bengaluru,800,1,2024-06-02,Sunday,1,0,13,1.5,203.0,27,3,3,6,3,22.9,1,4.3,262,2000.0,800
EVT1494,Stand-up,Pune,300,0,2025-03-09,Sunday,1,0,18,2.0,305.0,5,2,1,71,3,25.7,1,7.4,114,5000.0,300
EVT1495,concert,Bengaluru,1200,0,2024-10-11,Friday,0,0,15,1.5,776.0,11,3,2,15,3,24.7,0,0.7,366,2000.0,1200
EVT1496,seminar,Hyderabad,500,0,2025-03-07,Friday,0,0,11,3.0,208.0,19,1,5,19,2,27.0,0,4.1,117,10000.0,500
EVT1497,seminar,Pune,500,0,2025-02-15,Saturday,1,0,19,2.0,263.0,4,4,1,41,4,27.5,0,0.0,166,5000.0,500
EVT1498,sports,Indore,3000,0,2024-04-12,Friday,0,0,11,3.0,948.0,13,0,5,44,3,33.9,0,6.2,888,5000.0,1610
EVT1499,seminar,Indore,150,1,2025-04-07,Monday,0,0,10,3.0,258.0,0,3,4,39,0,25.4,0,2.6,59,0.0,150
EVT1500,concert,Indore,200,0,2024-11-15,Friday,0,0,9,2.0,953.0,17,0,4,49,3,23.7,0,2.2,62,2000.0,200
EVT1501,sports,Indore,1200,1,2025-12-01,Monday,0,0,20,3.0,580.0,19,4,5,15,0,17.4,0,0.0,517,20000.0,1200
EVT1502,festival,Delhi,3000,0,2024-07-26,Friday,0,0,13,2.0,234.0,9,4,2,61,4,24.8,1,5.5,1607,0.0,2876
EVT1503,Stand-up,Pune,2000,1,2025-10-13,Monday,0,0,10,2.0,469.0,28,1,4,26,2,27.3,1,6.1,1075,10000.0,2000
EVT1504,seminar,Bengaluru,200,0,2024-06-09,Sunday,1,0,20,3.0,178.0,19,2,2,37,4,27.3,0,1.8,109,2000.0,200
EVT1505,concert,Pune,1200,0,2025-02-03,Monday,0,0,10,2.0,670.0,23,0,2,76,0,22.0,0,0.0,653,0.0,1048
EVT1506,seminar,Pune,1200,1,2024-01-04,Thursday,0,0,19,4.0,72.0,5,0,3,75,2,18.2,0,2.6,297,0.0,619
EVT1507,festival,Hyderabad,500,1,2024-11-27,Wednesday,0,0,12,3.0,395.0,6,4,5,25,4,21.7,0,0.0,344,2000.0,500
EVT1508,concert,Mumbai,2000,0,2025-09-23,Tuesday,0,0,16,1.5,1088.0,2,3,5,70,3,26.4,1,5.7,618,10000.0,2000
EVT1509,sports,Delhi,500,0,2024-03-02,Saturday,1,0,15,2.0,902.0,11,4,5,88,4,24.3,0,0.9,172,5000.0,500
EVT1510,concert,Pune,1200,0,2025-11-01,Saturday,1,1,21,1.5,1015.0,12,2,4,42,0,20.1,0,0.0,487,0.0,1200
EVT1511,seminar,Mumbai,3000,1,2024-04-20,Saturday,1,0,17,2.0,157.0,7,0,4,64,2,23.3,0,0.0,1229,5000.0,3000
EVT1512,festival,Pune,1200,1,2024-07-24,Wednesday,0,0,21,4.0,322.0,3,1,2,87,0,27.1,1,6.1,394,10000.0,1200
EVT1513,sports,Indore,500,0,2024-12-20,Friday,0,0,15,2.0,963.0,26,4,3,82,4,26.8,0,0.0,244,5000.0,500
EVT1514,festival,Mumbai,500,0,2024-08-17,Saturday,1,0,11,3.0,205.0,24,0,2,6,1,21.4,0,0.0,110,2000.0,500
EVT1515,festival,Bengaluru,150,0,2025-06-27,Friday,0,0,17,2.0,182.0,3,3,4,44,4,29.1,1,10.5,51,5000.0,150
EVT1516,sports,Bengaluru,150,1,2025-06-18,Wednesday,0,0,12,2.0,535.0,26,4,2,51,3,37.6,0,0.0,72,5000.0,150
EVT1517,seminar,Delhi,500,1,2024-12-18,Wednesday,0,0,15,4.0,247.0,8,2,3,42,0,29.7,0,5.9,264,10000.0,500
EVT1518,sports,Pune,300,1,2024-05-09,Thursday,0,0,11,3.0,989.0,23,3,2,41,2,28.4,0,0.0,140,2000.0,0
EVT1519,festival,Bengaluru,2000,0,2025-06-06,Friday,0,0,11,2.0,82.0,28,1,2,42,1,26.6,1,1.4,448,2000.0,1678
EVT1520,festival,Mumbai,800,0,2025-12-22,Monday,0,0,16,4.0,134.0,15,3,5,21,0,23.1,0,2.2,325,2000.0,800
EVT1521,seminar,Delhi,300,1,2025-03-02,Sunday,1,0,17,1.5,280.0,22,0,4,88,3,18.8,0,2.7,129,0.0,300
EVT1522,festival,Mumbai,500,1,2025-09-13,Saturday,1,0,10,1.5,175.0,20,1,1,43,4,22.5,0,0.0,213,0.0,377
EVT1523,seminar,Mumbai,500,1,2025-02-08,Saturday,1,0,11,2.0,49.0,9,3,2,4,4,25.1,0,1.9,89,20000.0,500
EVT1524,seminar,Pune,500,1,2025-12-17,Wednesday,0,0,12,1.5,63.0,15,1,1,66,2,20.1,0,0.0,99,10000.0,500
EVT1525,Stand-up,Bengaluru,300,0,2024-03-06,Wednesday,0,0,12,3.0,516.0,19,2,1,74,3,21.8,0,5.2,103,5000.0,300
EVT1526,seminar,Delhi,300,0,2025-03-13,Thursday,0,0,18,1.5,256.0,8,2,3,14,4,24.9,0,0.7,171,0.0,300
EVT1527,Stand-up,Mumbai,300,0,2025-09-02,Tuesday,0,1,18,2.0,403.0,26,0,2,41,2,32.4,1,9.4,149,0.0,0
EVT1528,seminar,Hyderabad,500,1,2024-06-22,Saturday,1,0,18,2.0,58.0,28,2,3,79,0,29.9,1,6.4,147,10000.0,500
EVT1529,festival,Mumbai,300,1,2025-09-20,Saturday,1,0,18,2.0,50.0,24,3,1,20,0,29.4,1,4.8,212,0.0,300
EVT1530,sports,Mumbai,1200,1,2025-01-06,Monday,0,0,19,2.0,325.0,16,1,5,47,0,23.3,0,1.9,497,0.0,1063
EVT1531,festival,Mumbai,500,0,2025-10-14,Tuesday,0,0,19,4.0,332.0,22,0,4,60,1,24.5,0,0.0,191,2000.0,500
EVT1532,sports,Hyderabad,200,0,2024-12-08,Sunday,1,0,16,3.0,342.0,13,3,5,33,2,22.8,0,0.0,75,5000.0,200
EVT1533,concert,Mumbai,1200,1,2025-05-05,Monday,0,0,18,2.0,1156.0,19,3,3,23,0,26.7,0,1.4,320,10000.0,1200
EVT1534,Stand-up,Bengaluru,150,1,2025-06-26,Thursday,0,0,12,1.5,196.0,20,3,1,41,0,30.2,0,2.3,62,20000.0,150
EVT1535,festival,Delhi,300,0,2024-09-12,Thursday,0,0,12,2.0,194.0,27,3,4,54,0,26.2,1,6.0,177,5000.0,300
EVT1536,Stand-up,Pune,300,1,2024-04-07,Sunday,1,0,15,1.5,424.0,29,1,3,71,4,20.7,0,5.6,186,5000.0,300
EVT1537,concert,Pune,300,0,2025-03-05,Wednesday,0,0,15,3.0,1231.0,27,1,4,82,0,30.5,0,0.0,80,2000.0,300
EVT1538,seminar,Indore,200,0,2024-11-13,Wednesday,0,0,18,2.0,214.0,3,1,2,39,3,26.6,0,7.3,67,10000.0,200
EVT1539,seminar,Bengaluru,800,1,2024-03-17,Sunday,1,0,21,2.0,93.0,21,4,2,65,0,24.6,0,6.4,430,0.0,800
EVT1540,seminar,Pune,150,1,2024-11-27,Wednesday,0,0,11,2.0,141.0,2,4,3,71,4,25.5,0,0.0,35,10000.0,150
EVT1541,Stand-up,Indore,1200,1,2025-02-14,Friday,0,0,19,2.0,323.0,19,1,4,82,4,26.6,0,0.0,683,10000.0,1200
EVT1542,seminar,Pune,300,1,2025-10-10,Friday,0,0,16,3.0,127.0,10,2,3,65,4,29.7,0,4.4,33,2000.0,300
EVT1543,seminar,Pune,1200,0,2025-04-01,Tuesday,0,0,15,2.0,147.0,19,2,4,30,0,32.3,0,0.7,626,20000.0,1200
EVT1544,festival,Bengaluru,2000,0,2025-05-26,Monday,0,0,11,3.0,303.0,16,2,4,48,1,28.0,0,0.5,755,10000.0,2000
EVT1545,festival,Delhi,800,0,2025-11-13,Thursday,0,0,20,2.0,364.0,26,1,5,30,4,24.0,0,0.0,247,2000.0,800
EVT1546,festival,Bengaluru,800,0,2025-11-08,Saturday,1,0,9,2.0,157.0,16,4,4,33,4,26.7,1,7.7,359,20000.0,800
EVT1547,seminar,Pune,300,1,2025-10-22,Wednesday,0,0,12,3.0,272.0,14,3,5,86,2,21.9,1,3.8,172,5000.0,300
EVT1548,concert,Bengaluru,200,0,2024-10-21,Monday,0,0,20,3.0,410.0,25,0,4,89,2,25.9,1,11.1,109,5000.0,200
EVT1549,concert,Hyderabad,500,0,2025-06-22,Sunday,1,0,14,3.0,1211.0,8,1,2,49,3,31.4,1,5.8,250,0.0,0
EVT1550,seminar,Indore,3000,0,2025-05-26,Monday,0,0,18,2.0,10.0,24,1,3,67,3,26.0,0,0.0,1019,2000.0,1873
EVT1551,festival,Pune,2000,1,2025-01-14,Tuesday,0,0,14,3.0,293.0,5,2,5,17,2,28.2,0,0.0,636,2000.0,2000
EVT1552,seminar,Hyderabad,300,1,2025-02-19,Wednesday,0,0,17,2.0,207.0,22,1,1,32,3,18.8,0,0.0,225,20000.0,300
EVT1553,Stand-up,Indore,300,1,2024-01-12,Friday,0,0,9,2.0,184.0,18,4,5,74,4,20.8,0,2.8,181,2000.0,300
EVT1554,festival,Bengaluru,300,0,2024-12-07,Saturday,1,0,21,4.0,63.0,9,0,2,10,0,23.6,0,5.0,83,2000.0,300
EVT1555,sports,Mumbai,200,0,2025-10-22,Wednesday,0,0,19,1.5,305.0,24,4,3,6,3,23.6,0,0.0,76,0.0,200
EVT1556,concert,Bengaluru,1200,0,2024-02-19,Monday,0,0,15,3.0,1263.0,29,2,1,58,0,18.1,0,0.6,613,0.0,1200
EVT1557,sports,Delhi,800,1,2024-07-05,Friday,0,0,19,3.0,903.0,18,3,2,89,0,29.4,1,0.6,189,20000.0,800
EVT1558,seminar,Pune,3000,0,2025-09-06,Saturday,1,0,17,2.0,132.0,24,2,5,22,0,21.9,0,0.0,1899,5000.0,3000
EVT1559,sports,Bengaluru,300,1,2024-03-21,Thursday,0,0,13,4.0,903.0,5,3,5,30,2,31.1,0,3.3,140,5000.0,300
EVT1560,Stand-up,Mumbai,1200,1,2025-11-10,Monday,0,0,10,2.0,428.0,17,4,3,12,0,20.4,0,0.3,582,10000.0,1200
EVT1561,festival,Delhi,300,0,2025-01-08,Wednesday,0,0,18,3.0,134.0,29,2,2,40,3,23.1,0,0.0,222,10000.0,300
EVT1562,seminar,Bengaluru,200,1,2025-09-08,Monday,0,0,12,2.0,159.0,20,3,5,70,4,28.4,0,0.0,109,5000.0,200
EVT1563,sports,Bengaluru,2000,1,2025-05-07,Wednesday,0,0,18,4.0,498.0,1,2,3,74,0,28.2,0,3.7,959,0.0,1656
EVT1564,sports,Delhi,800,0,2024-08-20,Tuesday,0,0,18,4.0,199.0,1,0,3,74,3,28.2,0,0.0,358,10000.0,800
EVT1565,seminar,Delhi,500,1,2024-07-23,Tuesday,0,0,20,3.0,24.0,7,1,5,12,0,27.7,0,0.7,10,10000.0,500
EVT1566,sports,Indore,500,0,2025-09-16,Tuesday,0,0,20,2.0,613.0,8,0,3,28,1,28.3,1,8.9,132,2000.0,100
EVT1567,Stand-up,Hyderabad,500,1,2025-06-14,Saturday,1,0,15,2.0,289.0,18,0,4,10,2,27.0,0,3.7,238,5000.0,500
EVT1568,festival,Delhi,300,0,2025-07-09,Wednesday,0,1,9,2.0,290.0,12,3,2,4,2,29.1,1,5.0,129,5000.0,300
EVT1569,Stand-up,Hyderabad,800,1,2024-11-07,Thursday,0,0,17,3.0,565.0,18,4,2,34,4,14.8,0,0.6,262,10000.0,800
EVT1570,seminar,Bengaluru,500,0,2024-10-03,Thursday,0,0,14,2.0,126.0,12,0,4,37,0,25.5,0,4.6,175,10000.0,500
EVT1571,Stand-up,Pune,300,1,2024-09-09,Monday,0,0,15,2.0,528.0,28,3,4,21,2,24.7,0,3.1,216,20000.0,300
EVT1572,sports,Indore,500,0,2024-10-15,Tuesday,0,0,9,3.0,290.0,9,4,2,68,2,24.9,0,3.7,199,0.0,447
EVT1573,concert,Bengaluru,800,1,2025-03-10,Monday,0,0,19,3.0,1318.0,23,1,1,82,1,25.7,0,0.0,378,10000.0,800
EVT1574,sports,Pune,800,0,2025-02-03,Monday,0,0,15,3.0,323.0,6,3,5,88,1,26.3,0,0.0,479,2000.0,800
EVT1575,Stand-up,Pune,150,1,2025-06-04,Wednesday,0,0,13,4.0,157.0,14,0,4,84,1,31.8,0,0.0,83,10000.0,150
EVT1576,sports,Indore,1200,0,2024-10-06,Sunday,1,0,18,2.0,952.0,18,2,2,75,1,24.8,0,2.5,526,5000.0,1112
EVT1577,sports,Bengaluru,300,0,2025-06-24,Tuesday,0,0,12,3.0,340.0,19,0,2,34,3,28.0,1,2.4,128,2000.0,0
EVT1578,sports,Delhi,500,0,2024-10-19,Saturday,1,0,14,1.5,913.0,7,2,1,56,0,26.2,1,5.3,282,2000.0,122
EVT1579,Stand-up,Hyderabad,2000,1,2024-12-18,Wednesday,0,0,14,3.0,280.0,2,0,5,60,4,22.9,0,0.0,1012,5000.0,1999
EVT1580,concert,Pune,500,1,2025-07-20,Sunday,1,0,16,3.0,1336.0,9,4,5,61,4,24.4,1,7.7,218,10000.0,500
EVT1581,festival,Indore,800,0,2025-06-21,Saturday,1,0,19,2.0,52.0,15,2,5,70,0,22.6,1,3.5,172,5000.0,800
