,event_id,event_type,city,venue_capacity,is_indoor,date,weekday,is_weekend,holiday,start_time_hour,duration_hours,ticket_price,promotion_days,promo_channels_count,organizer_reputation,lead_time_days,competing_events_same_day,weather_temp_c,weather_is_rain,weather_rain_mm,historical_avg_attendance,promotion_budget,attendance,time_of_day
1503,EVT1503,Stand-up,Pune,2000,1,2025-10-13,Monday,0,0,10,2.0,469.0,28,1,4,26,2,27.3,1,6.1,1075,10000.0,2000,Morning
1504,EVT1504,seminar,Bengaluru,200,0,2024-06-09,Sunday,1,0,20,3.0,178.0,19,2,2,37,4,27.3,0,1.8,109,2000.0,200,Evening
1505,EVT1505,concert,Pune,1200,0,2025-02-03,Monday,0,0,10,2.0,670.0,23,0,2,76,0,22.0,0,0.0,653,0.0,948,Morning
1506,EVT1506,seminar,Pune,1200,1,2024-01-04,Thursday,0,0,19,4.0,72.0,5,0,3,75,2,18.2,0,2.6,297,0.0,619,Evening
1507,EVT1507,festival,Hyderabad,500,1,2024-11-27,Wednesday,0,0,12,3.0,395.0,6,4,5,25,4,21.7,0,0.0,344,2000.0,500,Afternoon
1508,EVT1508,concert,Mumbai,2000,0,2025-09-23,Tuesday,0,0,16,1.5,1088.0,2,3,5,70,3,26.4,1,5.7,618,10000.0,2000,Afternoon
1509,EVT1509,sports,Delhi,500,0,2024-03-02,Saturday,1,0,15,2.0,902.0,11,4,5,88,4,24.3,0,0.9,172,5000.0,500,Afternoon
1510,EVT1510,concert,Pune,1200,0,2025-11-01,Saturday,1,1,21,1.5,1015.0,12,2,4,42,0,20.1,0,0.0,487,0.0,1200,Night
1511,EVT1511,seminar,Mumbai,3000,1,2024-04-20,Saturday,1,0,17,2.0,157.0,7,0,4,64,2,23.3,0,0.0,1229,5000.0,3000,Evening
1512,EVT1512,festival,Pune,1200,1,2024-07-24,Wednesday,0,0,21,4.0,322.0,3,1,2,87,0,27.1,1,6.1,394,10000.0,1200,Night
1513,EVT1513,sports,Indore,500,0,2024-12-20,Friday,0,0,15,2.0,963.0,26,4,3,82,4,26.8,0,0.0,244,5000.0,500,Afternoon
1514,EVT1514,festival,Mumbai,500,0,2024-08-17,Saturday,1,0,11,3.0,205.0,24,0,2,6,1,21.4,0,0.0,110,2000.0,500,Morning
1515,EVT1515,festival,Bengaluru,150,0,2025-06-27,Friday,0,0,17,2.0,182.0,3,3,4,44,4,29.1,1,10.5,51,5000.0,150,Evening
1516,EVT1516,sports,Bengaluru,150,1,2025-06-18,Wednesday,0,0,12,2.0,535.0,26,4,2,51,3,37.6,0,0.0,72,5000.0,150,Afternoon
1517,EVT1517,seminar,Delhi,500,1,2024-12-18,Wednesday,0,0,15,4.0,247.0,8,2,3,42,0,29.7,0,5.9,264,10000.0,500,Afternoon
1518,EVT1518,sports,Pune,300,1,2024-05-09,Thursday,0,0,11,3.0,989.0,23,3,2,41,2,28.4,0,0.0,140,2000.0,0,Morning
1519,EVT1519,festival,Bengaluru,2000,0,2025-06-06,Friday,0,0,11,2.0,82.0,28,1,2,42,1,26.6,1,1.4,448,2000.0,1578,Morning
1520,EVT1520,festival,Mumbai,800,0,2025-12-22,Monday,0,0,16,4.0,134.0,15,3,5,21,0,23.1,0,2.2,325,2000.0,800,Afternoon
1521,EVT1521,seminar,Delhi,300,1,2025-03-02,Sunday,1,0,17,1.5,280.0,22,0,4,88,3,18.8,0,2.7,129,0.0,300,Evening
1522,EVT1522,festival,Mumbai,500,1,2025-09-13,Saturday,1,0,10,1.5,175.0,20,1,1,43,4,22.5,0,0.0,213,0.0,377,Morning
1523,EVT1523,seminar,Mumbai,500,1,2025-02-08,Saturday,1,0,11,2.0,49.0,9,3,2,4,4,25.1,0,1.9,89,20000.0,500,Morning
1524,EVT1524,seminar,Pune,500,1,2025-12-17,Wednesday,0,0,12,1.5,63.0,15,1,1,66,2,20.1,0,0.0,99,10000.0,500,Afternoon
1525,EVT1525,Stand-up,Bengaluru,300,0,2024-03-06,Wednesday,0,0,12,3.0,516.0,19,2,1,74,3,21.8,0,5.2,103,5000.0,300,Afternoon
1526,EVT1526,seminar,Delhi,300,0,2025-03-13,Thursday,0,0,18,1.5,256.0,8,2,3,14,4,24.9,0,0.7,171,0.0,207,Evening
1527,EVT1527,Stand-up,Mumbai,300,0,2025-09-02,Tuesday,0,1,18,2.0,403.0,26,0,2,41,2,32.4,1,9.4,149,0.0,0,Evening
1528,EVT1528,seminar,Hyderabad,500,1,2024-06-22,Saturday,1,0,18,2.0,58.0,28,2,3,79,0,29.9,1,6.4,147,10000.0,500,Evening
1529,EVT1529,festival,Mumbai,300,1,2025-09-20,Saturday,1,0,18,2.0,50.0,24,3,1,20,0,29.4,1,4.8,212,0.0,300,Evening
1530,EVT1530,sports,Mumbai,1200,1,2025-01-06,Monday,0,0,19,2.0,325.0,16,1,5,47,0,23.3,0,1.9,497,0.0,1063,Evening
1531,EVT1531,festival,Mumbai,500,0,2025-10-14,Tuesday,0,0,19,4.0,332.0,22,0,4,60,1,24.5,0,0.0,191,2000.0,500,Evening
1532,EVT1532,sports,Hyderabad,200,0,2024-12-08,Sunday,1,0,16,3.0,342.0,13,3,5,33,2,22.8,0,0.0,75,5000.0,200,Afternoon
1533,EVT1533,concert,Mumbai,1200,1,2025-05-05,Monday,0,0,18,2.0,1156.0,19,3,3,23,0,26.7,0,1.4,320,10000.0,1200,Evening
1534,EVT1534,Stand-up,Bengaluru,150,1,2025-06-26,Thursday,0,0,12,1.5,196.0,20,3,1,41,0,30.2,0,2.3,62,20000.0,150,Afternoon
1535,EVT1535,festival,Delhi,300,0,2024-09-12,Thursday,0,0,12,2.0,194.0,27,3,4,54,0,26.2,1,6.0,177,5000.0,300,Afternoon
1536,EVT1536,Stand-up,Pune,300,1,2024-04-07,Sunday,1,0,15,1.5,424.0,29,1,3,71,4,20.7,0,5.6,186,5000.0,300,Afternoon
1537,EVT1537,concert,Pune,300,0,2025-03-05,Wednesday,0,0,15,3.0,1231.0,27,1,4,82,0,30.5,0,0.0,80,2000.0,300,Afternoon
1538,EVT1538,seminar,Indore,200,0,2024-11-13,Wednesday,0,0,18,2.0,214.0,3,1,2,39,3,26.6,0,7.3,67,10000.0,200,Evening
1539,EVT1539,seminar,Bengaluru,800,1,2024-03-17,Sunday,1,0,21,2.0,93.0,21,4,2,65,0,24.6,0,6.4,430,0.0,800,Night
1540,EVT1540,seminar,Pune,150,1,2024-11-27,Wednesday,0,0,11,2.0,141.0,2,4,3,71,4,25.5,0,0.0,35,10000.0,150,Morning
1541,EVT1541,Stand-up,Indore,1200,1,2025-02-14,Friday,0,0,19,2.0,323.0,19,1,4,82,4,26.6,0,0.0,683,10000.0,1200,Evening
1542,EVT1542,seminar,Pune,300,1,2025-10-10,Friday,0,0,16,3.0,127.0,10,2,3,65,4,29.7,0,4.4,33,2000.0,300,Afternoon
1543,EVT1543,seminar,Pune,1200,0,2025-04-01,Tuesday,0,0,15,2.0,147.0,19,2,4,30,0,32.3,0,0.7,626,20000.0,1200,Afternoon
1544,EVT1544,festival,Bengaluru,2000,0,2025-05-26,Monday,0,0,11,3.0,303.0,16,2,4,48,1,28.0,0,0.5,755,10000.0,2000,Morning
1545,EVT1545,festival,Delhi,800,0,2025-11-13,Thursday,0,0,20,2.0,364.0,26,1,5,30,4,24.0,0,0.0,247,2000.0,800,Evening
1546,EVT1546,festival,Bengaluru,800,0,2025-11-08,Saturday,1,0,9,2.0,157.0,16,4,4,33,4,26.7,1,7.7,359,20000.0,800,Morning
1547,EVT1547,seminar,Pune,300,1,2025-10-22,Wednesday,0,0,12,3.0,272.0,14,3,5,86,2,21.9,1,3.8,172,5000.0,300,Afternoon
1548,EVT1548,concert,Bengaluru,200,0,2024-10-21,Monday,0,0,20,3.0,410.0,25,0,4,89,2,25.9,1,11.1,109,5000.0,200,Evening
1549,EVT1549,concert,Hyderabad,500,0,2025-06-22,Sunday,1,0,14,3.0,1211.0,8,1,2,49,3,31.4,1,5.8,250,0.0,0,Afternoon
1550,EVT1550,seminar,Indore,3000,0,2025-05-26,Monday,0,0,18,2.0,10.0,24,1,3,67,3,26.0,0,0.0,1019,2000.0,1773,Evening
1551,EVT1551,festival,Pune,2000,1,2025-01-14,Tuesday,0,0,14,3.0,293.0,5,2,5,17,2,28.2,0,0.0,636,2000.0,2000,Afternoon
1552,EVT1552,seminar,Hyderabad,300,1,2025-02-19,Wednesday,0,0,17,2.0,207.0,22,1,1,32,3,18.8,0,0.0,225,20000.0,300,Evening
1553,EVT1553,Stand-up,Indore,300,1,2024-01-12,Friday,0,0,9,2.0,184.0,18,4,5,74,4,20.8,0,2.8,181,2000.0,300,Morning
1554,EVT1554,festival,Bengaluru,300,0,2024-12-07,Saturday,1,0,21,4.0,63.0,9,0,2,10,0,23.6,0,5.0,83,2000.0,300,Night
1555,EVT1555,sports,Mumbai,200,0,2025-10-22,Wednesday,0,0,19,1.5,305.0,24,4,3,6,3,23.6,0,0.0,76,0.0,197,Evening
1556,EVT1556,concert,Bengaluru,1200,0,2024-02-19,Monday,0,0,15,3.0,1263.0,29,2,1,58,0,18.1,0,0.6,613,0.0,1200,Afternoon
1557,EVT1557,sports,Delhi,800,1,2024-07-05,Friday,0,0,19,3.0,903.0,18,3,2,89,0,29.4,1,0.6,189,20000.0,800,Evening
1558,EVT1558,seminar,Pune,3000,0,2025-09-06,Saturday,1,0,17,2.0,132.0,24,2,5,22,0,21.9,0,0.0,1899,5000.0,2949,Evening
1559,EVT1559,sports,Bengaluru,300,1,2024-03-21,Thursday,0,0,13,4.0,903.0,5,3,5,30,2,31.1,0,3.3,140,5000.0,300,Afternoon
1560,EVT1560,Stand-up,Mumbai,1200,1,2025-11-10,Monday,0,0,10,2.0,428.0,17,4,3,12,0,20.4,0,0.3,582,10000.0,1200,Morning
1561,EVT1561,festival,Delhi,300,0,2025-01-08,Wednesday,0,0,18,3.0,134.0,29,2,2,40,3,23.1,0,0.0,222,10000.0,300,Evening
1562,EVT1562,seminar,Bengaluru,200,1,2025-09-08,Monday,0,0,12,2.0,159.0,20,3,5,70,4,28.4,0,0.0,109,5000.0,200,Afternoon
1563,EVT1563,sports,Bengaluru,2000,1,2025-05-07,Wednesday,0,0,18,4.0,498.0,1,2,3,74,0,28.2,0,3.7,959,0.0,1656,Evening
1564,EVT1564,sports,Delhi,800,0,2024-08-20,Tuesday,0,0,18,4.0,199.0,1,0,3,74,3,28.2,0,0.0,358,10000.0,800,Evening
1565,EVT1565,seminar,Delhi,500,1,2024-07-23,Tuesday,0,0,20,3.0,24.0,7,1,5,12,0,27.7,0,0.7,10,10000.0,500,Evening
1566,EVT1566,sports,Indore,500,0,2025-09-16,Tuesday,0,0,20,2.0,613.0,8,0,3,28,1,28.3,1,8.9,132,2000.0,0,Evening
1567,EVT1567,Stand-up,Hyderabad,500,1,2025-06-14,Saturday,1,0,15,2.0,289.0,18,0,4,10,2,27.0,0,3.7,238,5000.0,500,Afternoon
1568,EVT1568,festival,Delhi,300,0,2025-07-09,Wednesday,0,1,9,2.0,290.0,12,3,2,4,2,29.1,1,5.0,129,5000.0,300,Morning
1569,EVT1569,Stand-up,Hyderabad,800,1,2024-11-07,Thursday,0,0,17,3.0,565.0,18,4,2,34,4,14.8,0,0.6,262,10000.0,800,Evening
1570,EVT1570,seminar,Bengaluru,500,0,2024-10-03,Thursday,0,0,14,2.0,126.0,12,0,4,37,0,25.5,0,4.6,175,10000.0,500,Afternoon
1571,EVT1571,Stand-up,Pune,300,1,2024-09-09,Monday,0,0,15,2.0,528.0,28,3,4,21,2,24.7,0,3.1,216,20000.0,300,Afternoon
1572,EVT1572,sports,Indore,500,0,2024-10-15,Tuesday,0,0,9,3.0,290.0,9,4,2,68,2,24.9,0,3.7,199,0.0,347,Morning
1573,EVT1573,concert,Bengaluru,800,1,2025-03-10,Monday,0,0,19,3.0,1318.0,23,1,1,82,1,25.7,0,0.0,378,10000.0,800,Evening
1574,EVT1574,sports,Pune,800,0,2025-02-03,Monday,0,0,15,3.0,323.0,6,3,5,88,1,26.3,0,0.0,479,2000.0,800,Afternoon
1575,EVT1575,Stand-up,Pune,150,1,2025-06-04,Wednesday,0,0,13,4.0,157.0,14,0,4,84,1,31.8,0,0.0,83,10000.0,150,Afternoon
1576,EVT1576,sports,Indore,1200,0,2024-10-06,Sunday,1,0,18,2.0,952.0,18,2,2,75,1,24.8,0,2.5,526,5000.0,1012,Evening
1577,EVT1577,sports,Bengaluru,300,0,2025-06-24,Tuesday,0,0,12,3.0,340.0,19,0,2,34,3,28.0,1,2.4,128,2000.0,0,Afternoon
1578,EVT1578,sports,Delhi,500,0,2024-10-19,Saturday,1,0,14,1.5,913.0,7,2,1,56,0,26.2,1,5.3,282,2000.0,22,Afternoon
1579,EVT1579,Stand-up,Hyderabad,2000,1,2024-12-18,Wednesday,0,0,14,3.0,280.0,2,0,5,60,4,22.9,0,0.0,1012,5000.0,1999,Afternoon
1580,EVT1580,concert,Pune,500,1,2025-07-20,Sunday,1,0,16,3.0,1336.0,9,4,5,61,4,24.4,1,7.7,218,10000.0,500,Afternoon
1581,EVT1581,festival,Indore,800,0,2025-06-21,Saturday,1,0,19,2.0,52.0,15,2,5,70,0,22.6,1,3.5,172,5000.0,800,Evening
1582,EVT1582,sports,Pune,300,0,2024-12-12,Thursday,0,0,10,3.0,288.0,6,2,5,53,1,20.6,1,4.4,92,2000.0,300,Morning
1583,EVT1583,sports,Hyderabad,1200,1,2024-03-26,Tuesday,0,0,19,2.0,772.0,3,0,2,74,2,26.2,0,4.6,339,20000.0,1200,Evening
1584,EVT1584,sports,Hyderabad,150,1,2024-03-09,Saturday,1,0,13,3.0,673.0,27,3,1,29,3,28.5,0,0.0,30,0.0,0,Afternoon
1585,EVT1585,festival,Pune,200,1,2025-09-16,Tuesday,0,0,13,3.0,233.0,25,3,2,14,2,25.3,0,0.2,47,5000.0,200,Afternoon
1586,EVT1586,Stand-up,Bengaluru,1200,1,2025-09-20,Saturday,1,0,17,3.0,266.0,9,0,4,61,1,25.5,1,13.1,807,10000.0,1200,Evening
1587,EVT1587,Stand-up,Hyderabad,800,1,2025-07-05,Saturday,1,0,15,1.5,500.0,4,2,1,87,0,28.9,0,2.9,502,5000.0,800,Afternoon
1588,EVT1588,festival,Indore,1200,1,2025-07-27,Sunday,1,0,18,2.0,69.0,14,3,5,45,3,35.7,1,7.2,408,10000.0,1200,Evening
1589,EVT1589,sports,Pune,800,0,2024-09-03,Tuesday,0,0,12,3.0,216.0,2,1,5,45,0,35.1,1,5.4,392,0.0,693,Afternoon
1590,EVT1590,seminar,Delhi,2000,1,2025-07-20,Sunday,1,0,9,2.0,215.0,7,4,3,64,4,30.8,1,6.1,639,0.0,1304,Morning
1591,EVT1591,concert,Indore,300,0,2025-05-06,Tuesday,0,0,10,3.0,1277.0,2,4,1,29,2,23.7,0,2.4,91,2000.0,0,Morning
1592,EVT1592,festival,Hyderabad,800,0,2024-04-20,Saturday,1,0,15,3.0,39.0,18,1,4,4,2,24.3,0,0.0,273,2000.0,800,Afternoon
1593,EVT1593,festival,Indore,150,0,2025-10-10,Friday,0,0,16,2.0,77.0,17,3,1,50,0,25.6,0,4.4,69,5000.0,150,Afternoon
1594,EVT1594,sports,Hyderabad,300,0,2025-08-22,Friday,0,0,14,2.0,803.0,11,3,4,67,3,28.8,0,0.0,247,20000.0,300,Afternoon
1595,EVT1595,seminar,Pune,200,1,2024-02-25,Sunday,1,0,21,1.5,65.0,22,3,2,45,1,21.4,0,0.0,101,0.0,200,Night
1596,EVT1596,seminar,Bengaluru,1200,1,2024-08-15,Thursday,0,0,19,2.0,169.0,12,1,2,6,4,22.8,0,0.0,742,2000.0,955,Evening
1597,EVT1597,concert,Mumbai,800,1,2025-07-16,Wednesday,0,0,18,1.5,416.0,6,4,1,49,4,24.5,0,5.2,452,5000.0,800,Evening
1598,EVT1598,festival,Indore,1200,0,2025-08-09,Saturday,1,0,20,4.0,257.0,15,4,1,87,3,24.6,1,3.0,420,5000.0,1200,Evening
1599,EVT1599,festival,Indore,150,0,2024-04-16,Tuesday,0,0,13,3.0,324.0,14,2,5,64,2,27.9,0,0.0,47,20000.0,150,Afternoon
1600,EVT1600,seminar,Hyderabad,1200,1,2024-01-13,Saturday,1,0,20,2.0,278.0,3,4,4,69,0,9.1,0,0.0,702,2000.0,1200,Evening
1601,EVT1601,festival,Indore,3000,0,2025-04-02,Wednesday,0,0,14,2.0,92.0,17,2,5,12,1,27.6,0,0.1,1649,10000.0,3000,Afternoon
1602,EVT1602,festival,Delhi,300,0,2024-04-27,Saturday,1,0,16,4.0,172.0,9,4,1,6,2,30.5,0,6.7,88,10000.0,300,Afternoon
1603,EVT1603,sports,Indore,300,1,2024-02-15,Thursday,0,0,13,2.0,951.0,6,1,5,82,4,23.7,0,0.0,106,2000.0,42,Afternoon
1604,EVT1604,seminar,Mumbai,500,1,2024-02-11,Sunday,1,0,9,2.0,173.0,23,2,4,13,0,20.1,0,1.5,138,2000.0,500,Morning
1605,EVT1605,Stand-up,Delhi,200,1,2025-12-03,Wednesday,0,0,19,1.5,155.0,26,4,3,89,0,25.0,0,0.0,93,2000.0,200,Evening
1606,EVT1606,sports,Indore,500,0,2025-02-11,Tuesday,0,0,14,1.5,605.0,3,1,4,56,0,20.3,1,0.0,146,20000.0,500,Afternoon
1607,EVT1607,seminar,Bengaluru,200,1,2025-05-04,Sunday,1,0,12,1.5,7.0,10,3,5,41,4,27.3,0,1.2,132,5000.0,200,Afternoon
1608,EVT1608,seminar,Indore,500,1,2025-08-22,Friday,0,0,17,2.0,132.0,6,2,4,54,4,29.6,1,10.6,238,5000.0,500,Evening
1609,EVT1609,festival,Mumbai,2000,1,2025-08-21,Thursday,0,0,18,4.0,159.0,18,1,3,60,0,23.7,0,0.0,764,0.0,1613,Evening
1610,EVT1610,seminar,Hyderabad,2000,1,2024-08-27,Tuesday,0,0,9,4.0,25.0,20,0,1,5,2,25.0,1,7.4,792,10000.0,2000,Morning
1611,EVT1611,seminar,Mumbai,150,1,2025-12-08,Monday,0,0,9,2.0,1.0,6,1,3,89,3,23.0,0,0.0,82,5000.0,150,Morning
1612,EVT1612,seminar,Indore,300,1,2024-12-19,Thursday,0,0,16,2.0,4.0,12,3,4,56,4,18.6,0,0.0,128,5000.0,300,Afternoon
1613,EVT1613,concert,Pune,800,1,2025-01-22,Wednesday,0,0,16,4.0,1485.0,18,4,3,66,3,22.4,0,3.0,402,0.0,427,Afternoon
1614,EVT1614,sports,Mumbai,300,0,2025-09-07,Sunday,1,0,9,3.0,778.0,12,3,5,41,1,31.8,1,9.3,128,2000.0,300,Morning
1615,EVT1615,Stand-up,Hyderabad,200,1,2024-11-01,Friday,0,0,14,3.0,119.0,2,4,4,16,2,27.4,0,0.0,85,0.0,200,Afternoon
1616,EVT1616,seminar,Indore,300,1,2025-02-05,Wednesday,0,0,14,2.0,282.0,17,3,5,30,1,27.4,1,5.6,155,2000.0,300,Afternoon
1617,EVT1617,sports,Hyderabad,800,0,2024-07-23,Tuesday,0,0,12,4.0,727.0,16,2,2,48,3,25.4,0,4.4,271,10000.0,800,Afternoon
1618,EVT1618,festival,Delhi,500,0,2025-10-23,Thursday,0,0,20,4.0,98.0,19,0,5,33,3,22.7,0,6.1,235,5000.0,500,Evening
1619,EVT1619,Stand-up,Pune,150,1,2025-09-26,Friday,0,0,14,3.0,496.0,13,2,2,14,3,17.8,0,0.0,62,10000.0,150,Afternoon
1620,EVT1620,seminar,Hyderabad,500,1,2025-11-17,Monday,0,0,20,3.0,116.0,26,4,2,78,2,24.4,0,4.5,191,5000.0,500,Evening
1621,EVT1621,festival,Pune,300,0,2025-12-10,Wednesday,0,0,15,4.0,311.0,22,3,1,64,3,26.1,1,11.7,94,5000.0,300,Afternoon
1622,EVT1622,festival,Bengaluru,2000,0,2024-02-23,Friday,0,1,10,2.0,174.0,27,4,4,34,3,22.8,0,1.4,1904,5000.0,2000,Morning
1623,EVT1623,Stand-up,Bengaluru,1200,0,2024-07-07,Sunday,1,0,14,1.5,273.0,4,0,4,40,1,22.0,0,4.1,243,2000.0,1200,Afternoon
1624,EVT1624,festival,Mumbai,800,1,2025-09-20,Saturday,1,0,20,2.0,61.0,15,0,1,7,4,19.3,0,2.7,411,2000.0,800,Evening
1625,EVT1625,festival,Delhi,300,0,2024-06-21,Friday,0,0,9,2.0,397.0,5,0,3,68,3,32.8,1,9.4,25,5000.0,300,Morning
1626,EVT1626,festival,Pune,800,1,2024-11-16,Saturday,1,0,14,2.0,181.0,16,1,3,43,2,26.5,0,0.0,301,10000.0,800,Afternoon
1627,EVT1627,concert,Pune,500,1,2024-12-02,Monday,0,0,9,3.0,1445.0,29,0,5,35,4,24.8,0,0.0,253,20000.0,500,Morning
1628,EVT1628,festival,Bengaluru,200,0,2025-04-25,Friday,0,0,20,3.0,320.0,10,0,1,86,3,28.6,0,0.0,119,10000.0,200,Evening
1629,EVT1629,sports,Bengaluru,500,0,2025-04-23,Wednesday,0,0,15,3.0,250.0,14,2,3,6,2,28.1,0,0.0,199,2000.0,456,Afternoon
1630,EVT1630,seminar,Indore,500,0,2024-12-11,Wednesday,0,0,11,3.0,196.0,12,3,3,7,2,20.2,0,0.0,140,2000.0,500,Morning
1631,EVT1631,Stand-up,Hyderabad,500,1,2024-07-05,Friday,0,0,16,1.5,350.0,11,1,3,10,2,30.0,0,6.8,234,2000.0,417,Afternoon
1632,EVT1632,concert,Mumbai,2000,0,2024-10-20,Sunday,1,0,11,1.5,725.0,26,3,2,35,0,21.3,0,4.8,1089,2000.0,2000,Morning
1633,EVT1633,sports,Pune,300,1,2025-09-02,Tuesday,0,0,9,3.0,300.0,26,4,3,69,4,33.2,1,4.6,108,0.0,300,Morning
1634,EVT1634,seminar,Hyderabad,500,1,2024-12-21,Saturday,1,0,14,2.0,70.0,24,2,2,24,3,19.0,0,0.0,72,0.0,430,Afternoon
1635,EVT1635,Stand-up,Pune,300,1,2024-06-09,Sunday,1,0,13,1.5,212.0,6,2,1,69,2,28.7,1,3.8,64,2000.0,300,Afternoon
1636,EVT1636,seminar,Pune,800,1,2024-07-10,Wednesday,0,0,20,1.5,207.0,21,3,4,84,3,26.6,0,2.6,430,5000.0,800,Evening
1637,EVT1637,festival,Mumbai,1200,0,2024-08-27,Tuesday,0,0,20,2.0,328.0,23,4,1,66,0,25.5,1,4.3,486,20000.0,1200,Evening
1638,EVT1638,sports,Mumbai,2000,0,2025-07-19,Saturday,1,0,13,2.0,694.0,20,2,3,62,4,23.1,1,4.5,1201,0.0,1615,Afternoon
1639,EVT1639,seminar,Bengaluru,150,1,2024-10-18,Friday,0,0,15,2.0,150.0,18,3,3,15,0,34.2,0,0.2,27,0.0,150,Afternoon
1640,EVT1640,seminar,Indore,1200,0,2024-09-16,Monday,0,0,11,3.0,194.0,19,4,3,15,4,22.9,1,6.0,352,2000.0,940,Morning
1641,EVT1641,seminar,Mumbai,300,1,2024-11-19,Tuesday,0,0,18,3.0,15.0,4,3,3,52,1,25.4,0,0.4,171,5000.0,300,Evening
1642,EVT1642,concert,Delhi,200,0,2025-08-27,Wednesday,0,0,14,2.0,1463.0,19,1,1,49,0,22.6,0,2.0,98,10000.0,200,Afternoon
1643,EVT1643,concert,Pune,1200,1,2024-01-13,Saturday,1,0,20,2.0,980.0,12,1,2,56,2,26.3,0,0.0,599,2000.0,963,Evening
1644,EVT1644,festival,Delhi,300,0,2024-04-06,Saturday,1,0,16,2.0,214.0,5,0,2,51,4,26.5,1,2.1,109,0.0,101,Afternoon
1645,EVT1645,sports,Delhi,150,0,2025-05-14,Wednesday,0,0,9,3.0,653.0,12,1,2,74,4,27.8,0,5.8,57,10000.0,150,Morning
1646,EVT1646,Stand-up,Mumbai,300,1,2024-10-11,Friday,0,0,17,1.5,378.0,1,1,4,60,4,34.4,0,0.0,82,5000.0,300,Evening
1647,EVT1647,seminar,Bengaluru,500,0,2024-01-24,Wednesday,0,0,17,1.5,168.0,9,4,5,16,0,31.3,0,3.9,265,20000.0,500,Evening
1648,EVT1648,Stand-up,Bengaluru,150,1,2024-11-20,Wednesday,0,0,21,3.0,176.0,4,3,5,62,4,20.6,0,1.8,96,5000.0,150,Night
1649,EVT1649,seminar,Bengaluru,800,1,2025-07-22,Tuesday,0,0,21,3.0,287.0,4,1,2,30,2,26.6,1,9.1,278,20000.0,800,Night
1650,EVT1650,Stand-up,Hyderabad,1200,0,2024-12-25,Wednesday,0,0,11,1.5,285.0,12,0,2,28,4,23.1,0,0.4,451,5000.0,843,Morning
1651,EVT1651,Stand-up,Delhi,2000,1,2025-08-16,Saturday,1,0,17,2.0,254.0,8,3,3,21,4,24.9,0,0.9,756,20000.0,2000,Evening
1652,EVT1652,festival,Bengaluru,800,1,2025-07-05,Saturday,1,0,15,3.0,24.0,23,4,1,36,3,27.2,0,0.0,210,20000.0,800,Afternoon
1653,EVT1653,festival,Mumbai,200,1,2025-12-05,Friday,0,0,9,1.5,28.0,22,3,1,87,1,25.6,0,4.7,77,5000.0,200,Morning
1654,EVT1654,Stand-up,Hyderabad,2000,1,2025-12-19,Friday,0,0,10,4.0,197.0,14,2,1,86,4,24.7,0,1.9,745,2000.0,1353,Morning
1655,EVT1655,festival,Pune,500,0,2024-03-01,Friday,0,0,17,1.5,231.0,17,0,5,77,4,21.7,0,2.1,120,2000.0,500,Evening
1656,EVT1656,festival,Mumbai,1200,1,2025-11-01,Saturday,1,0,19,3.0,216.0,27,2,1,25,4,20.6,0,2.3,369,5000.0,1200,Evening
1657,EVT1657,sports,Bengaluru,3000,0,2025-06-07,Saturday,1,0,17,2.0,792.0,5,3,5,47,1,26.8,1,8.0,1296,10000.0,2970,Evening
1658,EVT1658,sports,Mumbai,300,1,2025-03-13,Thursday,0,0,11,2.0,548.0,10,3,2,15,2,27.1,0,0.0,170,5000.0,300,Morning
1659,EVT1659,seminar,Indore,300,1,2025-05-24,Saturday,1,0,15,3.0,176.0,17,4,4,15,1,28.7,0,3.2,139,10000.0,300,Afternoon
1660,EVT1660,concert,Bengaluru,500,1,2024-08-19,Monday,0,0,20,3.0,1045.0,18,2,4,56,1,32.9,1,2.8,177,2000.0,500,Evening
1661,EVT1661,Stand-up,Hyderabad,200,1,2025-11-13,Thursday,0,0,12,3.0,483.0,14,4,4,83,3,21.8,0,0.0,72,2000.0,200,Afternoon
1662,EVT1662,festival,Bengaluru,800,1,2025-03-20,Thursday,0,0,14,1.5,189.0,20,3,1,52,4,25.0,0,0.0,352,5000.0,800,Afternoon
1663,EVT1663,seminar,Indore,300,1,2025-01-25,Saturday,1,0,10,3.0,295.0,29,3,1,51,4,18.9,0,0.0,250,5000.0,300,Morning
1664,EVT1664,festival,Bengaluru,300,1,2025-01-05,Sunday,1,0,17,3.0,96.0,10,4,2,51,4,22.7,0,0.0,97,0.0,300,Evening
1665,EVT1665,seminar,Pune,300,1,2024-09-05,Thursday,0,1,21,2.0,83.0,23,1,2,33,2,27.1,0,0.7,51,0.0,46,Night
1666,EVT1666,festival,Delhi,1200,1,2024-01-22,Monday,0,0,16,1.5,298.0,8,0,2,53,2,23.7,0,0.0,861,2000.0,1200,Afternoon
1667,EVT1667,sports,Indore,150,0,2024-03-09,Saturday,1,0,9,1.5,250.0,22,4,4,55,1,21.9,0,5.4,28,10000.0,150,Morning
1668,EVT1668,concert,Bengaluru,800,0,2024-04-14,Sunday,1,0,15,3.0,735.0,28,2,1,87,3,27.6,0,0.0,343,20000.0,800,Afternoon
1669,EVT1669,concert,Delhi,300,0,2024-07-06,Saturday,1,0,16,3.0,794.0,13,4,1,67,0,26.0,1,9.1,86,20000.0,300,Afternoon
